M_ac_e_out,M_acald_e_out,M_akg_e_out,M_co2_e_in,M_co2_e_out,M_etoh_e_out,M_for_e_out,M_glc__D_e_in,M_glc__D_e_out,M_glu__L_e_out,M_h2o_e_in,M_h2o_e_out,M_h_e_in,M_h_e_out,M_lac__D_e_out,M_nh4_e_in,M_nh4_e_out,M_o2_e_in,M_o2_e_out,M_pi_e_in,M_pi_e_out,M_pyr_e_out,M_succ_e_out,objective_out
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-8.634834359616600000e+16,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.092856135670911360e+17,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.168363387749532480e+17,0.000000000000000000e+00,5.860464067710033920e+17,1.622317302385728640e+17,-1.732331660284800000e+16,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.168707540839512400e+16,0.000000000000000000e+00,0.000000000000000000e+00,1.800424494886027520e+17,3.176958003750000000e+15
9.516800000000000000e+04,0.000000000000000000e+00,1.200227000000000000e+06,-3.746795000000000000e+06,0.000000000000000000e+00,0.000000000000000000e+00,1.633264000000000000e+06,-5.349683000000000000e+06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.785293000000000000e+06,0.000000000000000000e+00,1.629466100000000000e+07,3.518123000000000000e+06,-3.816960000000000000e+05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.575090000000000000e+05,0.000000000000000000e+00,0.000000000000000000e+00,3.621726000000000000e+06,7.000000000000000000e+04
0.000000000000000000e+00,0.000000000000000000e+00,1.714610000000000000e+05,-5.216610000000000000e+05,0.000000000000000000e+00,0.000000000000000000e+00,2.197280000000000000e+05,-7.625410000000000000e+05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.978990000000000000e+05,0.000000000000000000e+00,2.297219000000000000e+06,5.263810000000000000e+05,-5.452800000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.678700000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,5.037940000000000000e+05,1.000000000000000000e+04
0.000000000000000000e+00,0.000000000000000000e+00,1.714610000000000000e+05,-5.454530000000000000e+05,0.000000000000000000e+00,0.000000000000000000e+00,2.197280000000000000e+05,-7.744370000000000000e+05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.216910000000000000e+05,0.000000000000000000e+00,2.344803000000000000e+06,5.025890000000000000e+05,-5.452800000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.678700000000000000e+04,0.000000000000000000e+00,2.379200000000000000e+04,5.275860000000000000e+05,1.000000000000000000e+04
0.000000000000000000e+00,0.000000000000000000e+00,8.573050000000000000e+05,-2.703473000000000000e+06,0.000000000000000000e+00,0.000000000000000000e+00,1.146224000000000000e+06,-3.895977000000000000e+06,0.000000000000000000e+00,4.758400000000000000e+04,0.000000000000000000e+00,2.084663000000000000e+06,0.000000000000000000e+00,1.179539100000000000e+07,2.608113000000000000e+06,-3.202240000000000000e+05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.839350000000000000e+05,0.000000000000000000e+00,0.000000000000000000e+00,2.614138000000000000e+06,5.000000000000000000e+04
0.000000000000000000e+00,0.000000000000000000e+00,1.200227000000000000e+06,-3.937131000000000000e+06,0.000000000000000000e+00,0.000000000000000000e+00,1.728432000000000000e+06,-5.540019000000000000e+06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.880461000000000000e+06,0.000000000000000000e+00,1.696083700000000000e+07,3.613291000000000000e+06,-3.816960000000000000e+05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.575090000000000000e+05,0.000000000000000000e+00,0.000000000000000000e+00,3.907230000000000000e+06,7.000000000000000000e+04
0.000000000000000000e+00,0.000000000000000000e+00,1.247811000000000000e+06,-3.794379000000000000e+06,0.000000000000000000e+00,0.000000000000000000e+00,1.585680000000000000e+06,-5.444851000000000000e+06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.880461000000000000e+06,0.000000000000000000e+00,1.648499700000000000e+07,3.660875000000000000e+06,-3.816960000000000000e+05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.575090000000000000e+05,0.000000000000000000e+00,0.000000000000000000e+00,3.669310000000000000e+06,7.000000000000000000e+04
0.000000000000000000e+00,0.000000000000000000e+00,1.177336956500000000e+10,-3.581985256500000000e+10,0.000000000000000000e+00,0.000000000000000000e+00,1.378068097600000000e+10,-5.284998106900000000e+10,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.862867697900000000e+10,0.000000000000000000e+00,1.587187492430000000e+11,3.581721582900000000e+10,-3.744165120000000000e+09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.525979355000000000e+09,0.000000000000000000e+00,0.000000000000000000e+00,3.589995715400000000e+10,6.866500000000000000e+08
0.000000000000000000e+00,0.000000000000000000e+00,8.003782333900000000e+10,-2.683335501630000000e+11,0.000000000000000000e+00,0.000000000000000000e+00,1.130243478240000000e+11,-3.942778272590000000e+11,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.046724813170000000e+11,0.000000000000000000e+00,1.193888601213000000e+12,2.666820378110000000e+11,-2.804827622400000000e+10,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.892260742100000000e+10,0.000000000000000000e+00,0.000000000000000000e+00,2.754606695500000000e+11,5.143830000000000000e+09
0.000000000000000000e+00,0.000000000000000000e+00,8.617441252900000000e+10,-2.143506903770000000e+11,0.000000000000000000e+00,0.000000000000000000e+00,1.104328757920000000e+11,-3.294355299530000000e+11,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.999796605110000000e+11,0.000000000000000000e+00,9.991082326470000000e+11,2.047653129690000000e+11,-2.740517299200000000e+10,0.000000000000000000e+00,-2.391519497600000000e+10,0.000000000000000000e+00,-1.848874154300000000e+10,0.000000000000000000e+00,0.000000000000000000e+00,2.053709327140000000e+11,5.025890000000000000e+09
3.089995290000000000e+11,0.000000000000000000e+00,0.000000000000000000e+00,-4.276551228750000000e+11,0.000000000000000000e+00,0.000000000000000000e+00,3.705761542500000000e+11,-6.468676706250000000e+11,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.795075931250000000e+11,0.000000000000000000e+00,2.204107169625000000e+12,2.401520703750000000e+11,-6.956409600000000000e+10,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.693101525000000000e+10,0.000000000000000000e+00,0.000000000000000000e+00,5.142319830000000000e+11,1.275750000000000000e+10
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.695079912500000000e+10,0.000000000000000000e+00,0.000000000000000000e+00,8.796660750000000000e+09,-8.689181850000000000e+10,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.564394187500000000e+10,0.000000000000000000e+00,2.155511756250000000e+11,1.115573208750000000e+11,-9.937728000000000000e+09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.704430750000000000e+09,0.000000000000000000e+00,0.000000000000000000e+00,2.931892200000000000e+10,1.822500000000000000e+09
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.420068137500000000e+10,0.000000000000000000e+00,0.000000000000000000e+00,8.796660750000000000e+09,-1.255167596250000000e+11,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.028938241250000000e+11,0.000000000000000000e+00,3.700509401250000000e+11,3.430743862500000000e+10,-9.937728000000000000e+09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.704430750000000000e+09,0.000000000000000000e+00,7.724988225000000000e+10,1.065688042500000000e+11,1.822500000000000000e+09
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.875070492500000000e+10,0.000000000000000000e+00,0.000000000000000000e+00,3.969661365000000000e+10,-1.409667360750000000e+11,0.000000000000000000e+00,3.089995290000000000e+10,0.000000000000000000e+00,8.744384767500000000e+10,0.000000000000000000e+00,4.164008694750000000e+11,9.610734442500000000e+10,-4.083768090000000000e+10,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.704430750000000000e+09,0.000000000000000000e+00,0.000000000000000000e+00,9.111882780000000000e+10,1.822500000000000000e+09
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.045654180875000000e+12,0.000000000000000000e+00,0.000000000000000000e+00,6.795756832500000000e+11,-1.264866728625000000e+12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.885071221250000000e+11,0.000000000000000000e+00,4.367103872625000000e+12,5.491515993750000000e+11,-6.956409600000000000e+10,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.693101525000000000e+10,0.000000000000000000e+00,0.000000000000000000e+00,1.441230570000000000e+12,1.275750000000000000e+10
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-8.850911772958537600e+16,0.000000000000000000e+00,0.000000000000000000e+00,3.805419669549524800e+16,-1.649960899358096320e+17,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.344586821809363200e+16,0.000000000000000000e+00,4.952748939169016320e+17,1.201552443039363680e+17,-1.306348465132800000e+16,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-8.813204406330750000e+15,0.000000000000000000e+00,0.000000000000000000e+00,1.445034660690600000e+17,2.395738822500000000e+15
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.305662000000000000e+09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.190972421250000000e+11,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.526487600000000000e+10,0.000000000000000000e+00,7.011020812500000000e+11,4.999301572500000000e+11,-3.975091200000000000e+10,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.681772300000000000e+10,0.000000000000000000e+00,0.000000000000000000e+00,2.746726200000000000e+10,7.290000000000000000e+09
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.393235011250000000e+11,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.778839561250000000e+11,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.743031081250000000e+11,0.000000000000000000e+00,8.238923808750000000e+11,1.329440850000000000e+10,-1.987545600000000000e+10,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.340886150000000000e+10,0.000000000000000000e+00,2.366706701250000000e+11,2.504043011250000000e+11,3.645000000000000000e+09
0.000000000000000000e+00,2.366706701250000000e+11,0.000000000000000000e+00,-2.652831000000000000e+09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.778839561250000000e+11,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.743031081250000000e+11,0.000000000000000000e+00,5.872217107500000000e+11,1.329440850000000000e+10,-1.987545600000000000e+10,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.340886150000000000e+10,0.000000000000000000e+00,0.000000000000000000e+00,2.504043011250000000e+11,3.645000000000000000e+09
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.443859420000000000e+10,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.468310004000000000e+11,0.000000000000000000e+00,3.155608935000000000e+10,0.000000000000000000e+00,1.134844870500000000e+11,0.000000000000000000e+00,4.040571681000000000e+11,1.013154723000000000e+11,-4.149381735000000000e+10,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.704430750000000000e+09,0.000000000000000000e+00,0.000000000000000000e+00,1.015350835500000000e+11,1.822500000000000000e+09
7.889022337500000000e+10,0.000000000000000000e+00,0.000000000000000000e+00,-8.154305437500000000e+10,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.989937327500000000e+11,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.165226613750000000e+11,0.000000000000000000e+00,5.872217107500000000e+11,9.218463187500000000e+10,-1.987545600000000000e+10,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.340886150000000000e+10,0.000000000000000000e+00,0.000000000000000000e+00,1.715140777500000000e+11,3.645000000000000000e+09
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-8.485724025000000000e+10,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.598246842500000000e+11,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.023470437500000000e+11,0.000000000000000000e+00,4.745943090000000000e+11,9.017802900000000000e+10,-9.937728000000000000e+09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.704430750000000000e+09,0.000000000000000000e+00,0.000000000000000000e+00,1.739284650000000000e+11,1.822500000000000000e+09
0.000000000000000000e+00,0.000000000000000000e+00,4.057978977030262400e+16,-1.241273688553856320e+17,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.399979228134546240e+17,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.556149704334773760e+17,0.000000000000000000e+00,6.706287783673144320e+17,1.742863901042576320e+17,-1.789129419638400000e+16,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.207025820867037600e+16,0.000000000000000000e+00,0.000000000000000000e+00,1.746817651318882560e+17,3.281120561250000000e+15
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.172989248750000000e+11,0.000000000000000000e+00,1.724163975000000000e+11,0.000000000000000000e+00,-4.501662783750000000e+11,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.596745363750000000e+11,0.000000000000000000e+00,1.116898439625000000e+12,0.000000000000000000e+00,-3.975091200000000000e+10,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.681772300000000000e+10,0.000000000000000000e+00,2.219121258750000000e+11,3.743744568750000000e+11,7.290000000000000000e+09
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.113527452500000000e+11,0.000000000000000000e+00,6.647204250000000000e+09,0.000000000000000000e+00,-1.372801770000000000e+11,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.354897530000000000e+11,0.000000000000000000e+00,4.003135830000000000e+11,0.000000000000000000e+00,-9.937728000000000000e+09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.704430750000000000e+09,0.000000000000000000e+00,1.166735340000000000e+11,1.235403495000000000e+11,1.822500000000000000e+09
5.977570000000000000e+05,3.518123000000000000e+06,1.200227000000000000e+06,-4.249384000000000000e+06,0.000000000000000000e+00,0.000000000000000000e+00,5.653976000000000000e+06,-5.852272000000000000e+06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.785293000000000000e+06,0.000000000000000000e+00,1.830501700000000000e+07,0.000000000000000000e+00,-3.816960000000000000e+05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.575090000000000000e+05,0.000000000000000000e+00,0.000000000000000000e+00,4.124315000000000000e+06,7.000000000000000000e+04
0.000000000000000000e+00,4.211048000000000000e+06,1.028766000000000000e+06,-3.129966000000000000e+06,0.000000000000000000e+00,0.000000000000000000e+00,5.529416000000000000e+06,-5.101627000000000000e+06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.387394000000000000e+06,0.000000000000000000e+00,1.483607600000000000e+07,0.000000000000000000e+00,-3.271680000000000000e+05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.207220000000000000e+05,0.000000000000000000e+00,0.000000000000000000e+00,3.022764000000000000e+06,6.000000000000000000e+04
0.000000000000000000e+00,2.010356000000000000e+06,6.858440000000000000e+05,-2.684401000000000000e+06,0.000000000000000000e+00,0.000000000000000000e+00,2.889268000000000000e+06,-3.600337000000000000e+06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.189353000000000000e+06,0.000000000000000000e+00,1.088697900000000000e+07,0.000000000000000000e+00,-2.181120000000000000e+05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.471480000000000000e+05,0.000000000000000000e+00,5.977570000000000000e+05,2.612933000000000000e+06,4.000000000000000000e+04
0.000000000000000000e+00,2.608113000000000000e+06,6.858440000000000000e+05,-2.086644000000000000e+06,0.000000000000000000e+00,0.000000000000000000e+00,2.889268000000000000e+06,-3.600337000000000000e+06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.189353000000000000e+06,0.000000000000000000e+00,1.028922200000000000e+07,0.000000000000000000e+00,-2.181120000000000000e+05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.471480000000000000e+05,0.000000000000000000e+00,0.000000000000000000e+00,2.612933000000000000e+06,4.000000000000000000e+04
